date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2023-01-17,-5.8,-7.92,-8.4,-11,,-15,92,90.5,89.5,87,-7.3,-9.2,-10.2,-13.2,10,6.71,7,4,,,101.11,101.02,100.97,100.84,92.92,92.85,92.81,92.7,,,,,2.7,2.4,2.3,1.9,26.4,0,0,0,0,0,,,,08:41:00,16:48:00,8.12,8.68,16.8,,,-4,-4,-16,-15,,,,,,,,,,,,,
2023-01-16,-4.2,-5.52,-5.35,-6.5,,-12,93,89.1,88.5,84,-6.3,-7,-7.2,-8,14,10.46,10,6,,,100.83,100.66,100.67,100.5,92.7,92.54,92.54,92.39,,,,,2.5,2.2,2.2,1.9,23.4,0,0,0,0,0,,,,08:42:00,16:46:00,8.07,8.7,16.77,,,-3,-3,-11,-9,,,,,,,,,,,,,
2023-01-15,-4.3,-7.62,-8.35,-12.4,,-14,91,86.5,86,81,-5.9,-9.5,-9.9,-14,11,4.83,6,1,,,100.5,100.41,100.41,100.32,92.38,92.26,92.28,92.19,,,,,5.6,4.7,4.1,2.6,26.4,0,0,0,0,0,,,,08:43:00,16:44:00,8.02,8.72,16.73,,,-5,-5,-7,-4,,,,,,,,,,,,,
2023-01-14,-6.9,-10,-9.69,-12.5,,-14,88,81.8,78.5,69,-11.5,-12.5,-12.8,-14,6,2.67,3,0,,,100.56,100.45,100.45,100.35,92.37,92.27,92.28,92.2,,,,,5.5,3.9,4.3,3.1,27.7,0,0,0,0,0,,,,08:44:00,16:43:00,7.98,8.73,16.72,,,-6,-6,-14,-9,,,,,,,,,,,,,
2023-01-13,-10.2,-12.1,-12.55,-14.9,,-17,85,81.4,81,77,-12.8,-14.6,-14.7,-16.5,10,4.71,5.5,1,,,101.57,101.13,101.06,100.56,93.27,92.86,92.81,92.36,,,,,5.6,4,4.3,3.1,30.6,0,0,0,0,0,,,,08:44:00,16:41:00,7.95,8.73,16.68,,,-8,-8,-12,-9,,,,,,,,,,,,,
2023-01-12,-8.1,-11.81,-10.75,-13.4,,-19,89,83.8,83,77,-11.2,-14,-13.4,-15.6,11,6.08,6,1,,,102.21,101.94,101.86,101.52,93.91,93.64,93.57,93.23,,,,,3.6,3.2,3.1,2.7,28.8,0,0,0,0,0,,,,08:45:00,16:39:00,7.9,8.75,16.65,,,-6,-6,-14,-13,,,,,,,,,,,,,
2023-01-11,-4.2,-6.12,-6.15,-8.1,,-14,93,90.6,90,87,-5.7,-7.4,-7.9,-10.1,14,6.96,7,0,,,102.2,101.96,101.85,101.5,93.95,93.73,93.63,93.31,,,,,8.4,5.7,5.5,2.7,24.1,0,0,0,0,0,,,,08:46:00,16:38:00,7.87,8.77,16.63,,,-5,-5,-10,-10,,,,,,,,,,,,,
2023-01-10,-4.8,-7.05,-7.35,-9.9,,-11,92,89.1,88.5,85,-7.3,-8.5,-9.2,-11,6,2.46,3,0,,,101.52,101.07,101.11,100.7,93.32,92.9,92.95,92.59,,,,,8,7,7,5.9,25.4,0,0,0,0,0,,,,08:47:00,16:36:00,7.82,8.78,16.6,,,-6,-6,-11,-9,,,,,,,,,,,,,
2023-01-09,-1.3,-5.8,-6.6,-11.9,,-13,91,82.3,80.5,70,-6,-8.4,-9.6,-13.1,5,2.62,2.5,0,,,100.87,100.74,100.75,100.62,92.68,92.59,92.59,92.5,,,,,8,5.9,6.3,4.7,24.6,0,0,0,0,0,,,,08:47:00,16:35:00,7.8,8.78,16.58,,,-3,-3,-12,-10,,,,,,,,,,,,,
2023-01-08,-2.7,-7.85,-7.35,-12,,-15,89,81.1,76.5,64,-8.7,-10.6,-11.1,-13.4,7,2.83,3.5,0,,,101.21,100.88,100.97,100.72,93.05,92.71,92.8,92.55,,,,,5.9,5.1,5,4.1,25.4,0,0,0,0,0,,,,08:48:00,16:33:00,7.75,8.8,16.55,,,-7,-3,-15,-13,,,,,,,,,,,,,
2023-01-07,-1.9,-7.52,-6.55,-11.2,,-14,88,77.3,72.5,57,-8.8,-10.9,-10.9,-13,5,3.17,3,1,,,101.61,101.51,101.47,101.32,93.39,93.29,93.26,93.14,,,,,4.6,4,4.1,3.6,24.6,0,0,0,0,0,,,,08:48:00,16:32:00,7.73,8.8,16.53,,,-1,1,-13,-12,,,,,,,,,,,,,
2023-01-06,-1.2,-6.56,-5.75,-10.3,,-13,86,74,70.5,55,-9.1,-10.6,-10.6,-12.1,13,4.96,7,1,39,17,101.45,101.16,101.16,100.88,93.27,92.98,93.01,92.76,,,,,4.6,3.7,3.6,2.6,23.8,0,0,0,0,0,,,,08:49:00,16:31:00,7.7,8.82,16.52,,,-1,-1,-10,-9,,,,,,,,,,,,,
2023-01-05,-2.6,-9.2,-9.25,-15.9,,-17,87,71.9,71,55,-10.6,-13.6,-14.1,-17.6,21,10.75,10.5,0,35,15,101.89,101.46,101.4,100.91,93.61,93.21,93.19,92.77,,,,,4.7,3.6,3.6,2.5,27.2,0,0,0,0,0,,,,08:49:00,16:29:00,7.67,8.82,16.48,,,-3,-3,-7,-6,,,,,,,,,,,,,
2023-01-04,-2.3,-10.3,-9.05,-15.8,,-19,87,78.7,73.5,60,-9.2,-13.4,-13.6,-17.9,10,4.17,5,0,,,101.96,101.68,101.58,101.19,93.64,93.38,93.28,92.93,,,,,4.9,4.5,4.5,4.2,27.1,0,0,0,0,0,,,,08:50:00,16:28:00,7.63,8.83,16.47,,,-4,-4,-15,-14,,,,,,,,,,,,,
2023-01-03,-6.5,-11.18,-10.55,-14.6,,-17,87,80.9,80,73,-12.5,-13.8,-14.4,-16.4,7,4.62,4,1,,,101.17,100.71,100.86,100.54,92.91,92.52,92.64,92.37,,,,,4.3,3.7,3.5,2.8,28.6,0,0,0,0,0,,,,08:50:00,16:27:00,7.62,8.83,16.45,,,-9,-5,-20,-15,,,,,,,,,,,,,
2023-01-02,-1.2,-7.27,-6.5,-11.8,,-13,90,74.8,72.5,55,-9.1,-11.1,-11,-12.9,8,4.33,4.5,1,32,19,101.35,101.05,101.02,100.69,93.15,92.87,92.86,92.56,,,,,3.4,3.2,3.2,3,24.5,0,0,0,0,0,,,,08:50:00,16:26:00,7.6,8.83,16.43,,,-4,-4,-12,-11,,,,,,,,,,,,,
2023-01-01,-2.4,-7.16,-7.65,-12.9,,-17,91,85.6,81.5,72,-5.6,-9.2,-10.1,-14.5,9,4.88,4.5,0,,,101.52,101.39,101.3,101.09,93.3,93.17,93.08,92.86,,,,,4.3,3.2,3.4,2.4,25.6,0,0,0,0,0,,,,08:50:00,16:25:00,7.58,8.83,16.42,,,-1,-1,-11,-11,,,,,,,,,,,,,
2022-12-31,-8.5,-12.19,-12.55,-16.6,,-17,89,86.3,86,83,-10,-14,-14.1,-18.2,5,1.83,2.5,0,,,101.09,100.54,100.57,100.05,92.85,92.32,92.36,91.88,,,,,4.6,4.2,4.1,3.6,30.6,0,0,0,0,0.4,,,,08:51:00,16:24:00,7.55,8.85,16.4,,,-11,-11,-17,-13,,,,,,,,,,,,,
2022-12-30,-7.2,-9.82,-10.6,-14,,-16,91,88.5,88,85,-8.4,-11.4,-12.3,-16.3,6,2.71,3,0,,,100.28,100.04,100.08,99.87,92.17,91.92,91.97,91.76,,,,,4.3,3.5,3.5,2.8,28.6,0,0,0,0,0,,,,08:51:00,16:23:00,7.53,8.85,16.38,,,-9,-5,-17,-12,,,,,,,,,,,,,
2022-12-29,-3.1,-8.04,-7.2,-11.3,,-14,93,84.2,81.5,70,-6.9,-10.3,-10.3,-13.8,11,5.54,5.5,0,,,100.79,100.6,100.56,100.32,92.58,92.43,92.39,92.2,,,,,3.4,2.8,2.8,2.1,25.2,0,0,0,0,0,,,,08:51:00,16:22:00,7.52,8.85,16.37,,,-9,-9,-17,-16,,,,,,,,,,,,,
2022-12-28,-10.1,-11.41,-11.2,-12.3,,-17,83,79.5,78,73,-13.5,-14.3,-14.1,-14.7,10,5.96,5,0,,,100.71,100.22,100.09,99.47,92.5,92.04,91.93,91.36,,,,,2.8,2.4,2.3,1.8,29.2,0,0,0,0,0.8,,,,08:50:00,16:21:00,7.52,8.83,16.35,,,-8,-8,-21,-21,,,,,,,,,,,,,
2022-12-27,-10.1,-11.72,-12.55,-15,,-18,87,84.7,84.5,82,-12.2,-13.8,-14.3,-16.5,15,9.5,7.5,0,,,99.91,99.37,99.45,98.99,91.75,91.26,91.33,90.91,,,,,4.4,3.1,3.4,2.4,30.6,0,0,0,0,0.4,,,,08:50:00,16:20:00,7.5,8.83,16.33,,,-7,-7,-13,-12,,,,,,,,,,,,,
2022-12-26,-8.2,-11.16,-11.8,-15.4,,-20,87,80.6,80.5,74,-11.6,-13.9,-13.9,-16.3,12,5.46,7,2,58,26,101.78,100.41,100.76,99.73,93.45,92.21,92.53,91.62,,,,,4.1,3,3.1,2.2,29.8,0,0,0,0,0.9,,,,08:50:00,16:19:00,7.48,8.83,16.32,,,-5,-5,-16,-14,,,,,,,,,,,,,
2022-12-25,-12.2,-14.47,-14.3,-16.4,,-23,84,77.5,78,72,-15.9,-17.6,-17.8,-19.6,18,7.71,10.5,3,,,102.75,102.38,102.2,101.65,94.32,93.97,93.8,93.28,,,,,3,2.6,2.6,2.3,32.3,0,0,0,0,2.3,,,,08:50:00,16:18:00,7.47,8.83,16.3,,,-14,-13,-20,-16,,,,,,,,,,,,,
2022-12-24,-13.5,-16.2,-16.35,-19.2,,-25,80,74.3,75.5,71,-16.7,-19.7,-19.4,-22,18,9.5,10,2,32,15,102.75,102.11,102.01,101.27,94.24,93.67,93.59,92.94,,,,,2.5,2.4,2.4,2.3,34.4,0,0,0,0,4,,,,08:50:00,16:18:00,7.47,8.83,16.3,,,-14,-14,-20,-19,,,,,,,,,,,,,
2022-12-23,-19,-21.77,-22.8,-26.6,,-37,74,67.6,67.5,61,-22.7,-26.2,-26.7,-30.7,26,16.79,18,10,41,17,103.8,103.01,103.23,102.66,95.08,94.41,94.59,94.1,,,,,2.5,2.4,2.5,2.4,40.8,0,0,0,0,0,,,,08:49:00,16:17:00,7.47,8.82,16.28,,,-22,-19,-24,-19,,,,,,,,,,,,,
2022-12-22,-24.8,-29.05,-29.29,-33.8,,-39,75,71.7,71.5,68,-28.6,-32.5,-33,-37.3,14,6.96,7,0,,,105.46,104.77,104.69,103.91,96.5,95.89,95.83,95.17,,,,,3.9,3.3,3.2,2.5,47.3,0,0,0,0,0.4,,,,08:49:00,16:17:00,7.47,8.82,16.28,,,-26,-26,-30,-29,,,,,,,,,,,,,
2022-12-21,-29.6,-32.13,-31.85,-34.1,,-46,71,69.9,70,69,-33.4,-35.8,-35.6,-37.8,15,11.46,11.5,8,,,105.52,105.13,105.03,104.55,96.54,96.18,96.1,95.65,,,,,3,2.5,2.6,2.2,49.9,0,0,0,0,0.8,,,,08:48:00,16:16:00,7.47,8.8,16.27,,,-30,-30,-34,-34,,,,,,,,,,,,,
2022-12-20,-28.1,-31.77,-30.75,-33.4,,-45,73,70.9,71,69,-32.7,-35.3,-34.9,-37,13,9.17,9,5,,,104.54,104.43,104.4,104.27,95.71,95.57,95.57,95.43,,,,,2.9,2.5,2.5,2.1,48.8,0,0,0,0,0.8,,,,08:48:00,16:16:00,7.47,8.8,16.27,,,-27,-27,-34,-27,,,,,,,,,,,,,
2022-12-19,-22.8,-25.64,-25.45,-28.1,,-39,76,71.9,71.5,67,-26.9,-29.2,-29.6,-32.4,19,12.33,12.5,6,28,32,104.41,103.88,103.89,103.38,95.62,95.18,95.19,94.76,,,,,2.8,2.2,2.4,2,43.5,0,0,0,0,1.3,,,,08:47:00,16:15:00,7.47,8.78,16.25,,,-23,-23,-29,-25,,,,,,,,,,,,,
2022-12-18,-19.3,-21.37,-21.05,-22.8,,-30,77,74.3,72.5,68,-22.7,-24.7,-24.7,-26.7,13,8.21,8.5,4,,,103.39,103.3,103.27,103.15,94.8,94.71,94.71,94.61,,,,,2.7,2.4,2.4,2.1,39,0,0,0,0,1.9,,,,08:46:00,16:15:00,7.48,8.77,16.25,,,-19,-19,-23,-22,,,,,,,,,,,,,
2022-12-17,-10.1,-17.73,-15,-19.9,,-29,79,73,72.5,66,-16.8,-21.4,-20,-23.2,22,15.17,13.5,5,45,33,103.16,102.77,102.75,102.34,94.61,94.34,94.33,94.05,,,,,2.4,1.9,2,1.5,33,0,0,0,0,7.9,,,,08:46:00,16:15:00,7.48,8.77,16.25,,,-19,-13,-20,-20,,,,,,,,,,,,,
2022-12-16,-1.1,-5.99,-6.25,-11.4,,-20,94,84.2,83,72,-2.1,-8.2,-8.4,-14.7,23,5.67,11.5,0,46,36,102.61,102.04,102.03,101.46,94.31,93.79,93.8,93.29,,,,,4.4,3.7,3.2,2,24.2,0,0,0,0,2.6,,,,08:45:00,16:15:00,7.5,8.75,16.25,,,-2,-2,-15,-14,,,,,,,,,,,,,
2022-12-15,-8.2,-10.43,-11.89,-15.6,,-17,93,84.1,79.5,66,-8.3,-12.6,-12.6,-16.9,8,3.88,4.5,1,,,103.18,102.98,102.9,102.62,94.75,94.59,94.53,94.3,,,,,4.4,3.8,3.8,3.2,29.9,0,0,0,0,0,,,,08:44:00,16:14:00,7.5,8.73,16.23,,,-3,-2,-12,-8,,,,,,,,,,,,,
2022-12-14,-4.9,-5.96,-8.44,-12,,-14,91,82.7,81,71,-5,-8.5,-9.7,-14.3,17,6.92,8.5,0,,,102.99,102.7,102.58,102.17,94.64,94.41,94.28,93.92,,,,,4.2,3.1,3.2,2.2,26.4,0,0,0,0,0.8,,,,08:43:00,16:14:00,7.52,8.72,16.23,,,-5,-4,-16,-5,,,,,,,,,,,,,
2022-12-13,-4.4,-10.66,-10.85,-17.3,,-22,82,73.8,74,66,-6.6,-14.4,-13.3,-20,11,5.67,6.5,2,,,102.14,101.9,101.91,101.68,93.87,93.56,93.62,93.37,,,,,4.5,3.8,3.8,3,28.9,0,0,0,0,1.1,,,,08:42:00,16:14:00,7.53,8.7,16.23,1,1,-4,-4,-9,-7,,,,,,,,,,,,,
2022-12-12,-15.5,-17.33,-17.35,-19.2,,-26,82,72.4,72.5,63,-19.7,-21.1,-20.9,-22.2,10,5.71,5.5,1,,,102.71,102.52,102.44,102.18,94.21,94.05,93.98,93.75,,,,,3.6,2.8,2.9,2.2,35.4,0,0,0,0,0.4,,,,08:41:00,16:14:00,7.55,8.68,16.23,,,-16,-15,-19,-18,,,,,,,,,,,,,
2022-12-11,-9.3,-16.35,-14.55,-19.8,,-28,84,72.3,73,62,-12.4,-20.2,-18.1,-23.7,18,12.71,11.5,5,33,33,102.57,101.87,101.81,101.04,94.09,93.52,93.47,92.86,,,,,3.4,2.4,2.6,1.9,32.5,0,0,0,0,2.8,,,,08:40:00,16:15:00,7.58,8.67,16.25,,,-19,-12,-22,-22,,,,,,,,,,,,,
2022-12-10,-3.8,-8.68,-9.15,-14.5,,-16,85,72.7,72.5,60,-10.5,-12.8,-13.4,-16.4,13,7.71,7.5,2,,,101.1,100.95,100.95,100.81,92.89,92.76,92.76,92.62,,,,,4,3,3.2,2.5,27.1,0,0,0,0,0,,,,08:39:00,16:15:00,7.6,8.65,16.25,,,-7,-2,-10,-10,,,,,,,,,,,,,
2022-12-09,-2.2,-8.57,-7.35,-12.5,,-16,84,73,70,56,-10.5,-12.7,-13.2,-16,14,5.58,7.5,1,,,101.19,100.85,100.88,100.56,92.95,92.68,92.67,92.4,,,,,4.7,4.1,4,3.4,25.4,0,0,0,0,0,,,,08:38:00,16:15:00,7.62,8.63,16.25,,,-7,-1,-20,-13,,,,,,,,,,,,,
2022-12-08,-4.3,-8.41,-8.6,-12.9,,-15,88,75,73.5,59,-10.4,-12.1,-12.4,-14.4,9,5.21,5,1,,,101.3,100.9,100.96,100.61,93.1,92.71,92.78,92.47,,,,,4.2,3.9,3.8,3.4,26.6,0,0,0,0,0,,,,08:37:00,16:15:00,7.63,8.62,16.25,1,1,-6,-6,-13,-11,,,,,,,,,,,,,
2022-12-07,-2.8,-10.16,-12.75,-22.7,,-28,87,74.6,73,59,-8.5,-13.9,-16,-23.5,13,6.88,7,1,44,18,101.35,101.17,101.19,101.03,93.1,92.87,92.87,92.64,,,,,4.3,3.3,3.4,2.4,30.8,0,0,0,0,0,,,,08:35:00,16:16:00,7.68,8.58,16.27,1,1,-3,-3,-20,-13,,,,,,,,,,,,,
2022-12-06,-22.7,-25.8,-25.75,-28.8,,-36,77,71.5,71,65,-25.3,-29.5,-28.5,-31.7,17,8.12,8.5,0,,,102.69,102.34,102.07,101.44,94.08,93.77,93.52,92.96,,,,,4.1,3,3.2,2.4,43.8,0,0,0,0,0.2,,,,08:34:00,16:16:00,7.7,8.57,16.27,,,-25,-25,-27,-24,,,,,,,,,,,,,
2022-12-05,-12.4,-18.15,-18.39,-24.4,,-32,84,73.7,72,60,-16.8,-21.8,-22.6,-28.5,20,8.04,10,0,40,34,102.46,102.03,102.07,101.68,93.98,93.65,93.66,93.34,,,,,3.8,3,2.9,2,36.4,0,0,0,0,0.7,,,,08:33:00,16:17:00,7.73,8.55,16.28,,,-14,-13,-33,-30,,,,,,,,,,,,,
2022-12-04,-1.4,-4.5,-6.9,-12.4,,-20,70,58,57,44,-7.3,-11.6,-13.5,-19.7,29,18.25,18.5,8,45,31,102.23,101.76,101.77,101.3,93.95,93.56,93.53,93.11,,,,,2.8,2.5,2.5,2.3,24.9,0,0,0,0,0,,,,08:31:00,16:17:00,7.77,8.52,16.28,,,0,0,-20,-20,,,,,,,,,,,,,
2022-12-03,-4.8,-13.39,-13.7,-22.6,,-28,80,66.7,65.5,51,-12,-18.5,-18.3,-24.6,21,9.79,12.5,4,37,30,102.25,101.92,101.78,101.31,93.75,93.52,93.42,93.1,,,,,3.4,3,3,2.5,31.7,0,0,0,0,0.4,,,,08:30:00,16:18:00,7.8,8.5,16.3,,,-7,-7,-9,-7,,,,,,,,,,,,,
2022-12-02,-18.2,-21.48,-21.85,-25.5,,-33,81,71.6,71,61,-22.8,-25.3,-25.7,-28.6,15,8.29,9.5,4,,,102.58,102.4,102.29,102,94.05,93.87,93.78,93.5,,,,,3.4,2.8,2.8,2.3,39.9,0,0,0,0,0,,,,08:28:00,16:18:00,7.83,8.47,16.3,,,-19,-19,-23,-22,,,,,,,,,,,,,
2022-12-01,-20,-22.42,-22.2,-24.4,,-31,79,75.4,74.5,70,-24,-25.6,-25.6,-27.1,10,6.62,6.5,3,,,101.95,101.7,101.75,101.56,93.45,93.23,93.27,93.1,,,,,3.2,2.8,2.8,2.3,40.2,0,0,0,0,0.2,,,,08:27:00,16:19:00,7.87,8.45,16.32,,,-21,-20,-30,-28,,,,,,,,,,,,,
2022-11-30,-16.1,-18.36,-18.2,-20.3,,-29,82,77.9,78.5,75,-18.7,-21.3,-21.1,-23.6,21,13.71,14.5,8,,,102.64,102.1,102.21,101.78,94.19,93.67,93.76,93.34,,,,,2.4,2.2,2.2,2,36.2,0,0,0,0,3.8,,,,08:25:00,16:20:00,7.92,8.42,16.33,,,-17,-17,-25,-23,,,,,,,,,,,,,
2022-11-29,-13.7,-15.84,-15.65,-17.6,,-24,81,75.2,75,69,-17.4,-19.2,-18.8,-20.2,19,10.67,12.5,6,34,34,102.78,102.62,102.58,102.38,94.31,94.19,94.15,94,,,,,2.6,2.2,2.3,2,33.6,0,0,0,0,0.9,,,,08:24:00,16:21:00,7.95,8.4,16.35,,,-14,-12,-18,-13,,,,,,,,,,,,,
2022-11-28,-9.6,-11.87,-11.7,-13.8,,-22,81,75.2,74,67,-13.7,-15.4,-15.3,-17,28,21.33,22.5,17,48,32,102.37,101.91,101.84,101.31,94,93.61,93.57,93.14,,,,,2.1,1.9,1.8,1.6,29.7,0,0,0,0,2.2,,,,08:22:00,16:22:00,8,8.37,16.37,,,-10,-10,-15,-14,,,,,,,,,,,,,
2022-11-27,1.4,-2.86,-4.09,-9.6,,-19,79,62.7,64.5,50,-4.9,-9.1,-9.4,-13.9,30,17.54,17,4,48,31,101.29,100.29,100.49,99.68,93.12,92.27,92.43,91.74,,,,,2.9,2.1,2.2,1.6,22.1,0,0,0,0,0.2,,,,08:21:00,16:23:00,8.03,8.35,16.38,,,0,0,-11,-11,,,,,,,,,,,,,
2022-11-26,3.5,0.84,1.05,-1.4,,-4,66,57.2,56.5,47,-5.4,-6.7,-6.7,-7.9,12,7.38,7,2,34,27,101.43,100.91,100.63,99.83,93.35,92.87,92.62,91.89,,,,,11,3.4,6.6,2.2,16.9,0,0,0,0,0.2,,,,08:19:00,16:24:00,8.08,8.32,16.4,,,2,3,-2,-2,,,,,,,,,,,,,
2022-11-25,3.2,-0.52,-1.25,-5.7,,-6,92,78.5,71.5,51,0.8,-4.1,-3.2,-7.3,15,6.75,7.5,0,33,26,101.28,100.93,100.99,100.7,93.22,92.88,92.94,92.65,,,,,4.1,3.2,3.2,2.3,19.2,0,0,0,0,1.1,,,,08:17:00,16:25:00,8.13,8.28,16.42,,,5,5,-3,-2,,,,,,,,,,,,,
2022-11-24,7.4,2.7,2.95,-1.5,,-3,84,63,67,50,-2.3,-3.8,-4.3,-6.4,9,5.88,5.5,2,37,21,101.72,101.3,101.33,100.93,93.64,93.25,93.28,92.91,,,,,3.8,3.2,3.1,2.4,15.1,0,0,0,0,0,,,,08:16:00,16:26:00,8.17,8.27,16.43,1,1,9,9,-8,-4,,,,,,,,,,,,,
2022-11-23,5.8,1.63,1.45,-2.9,,-4,87,68.5,69,51,-1.3,-3.7,-3.5,-5.6,12,7.08,7.5,3,32,27,102.1,101.64,101.42,100.74,93.96,93.56,93.36,92.76,,,,,3.6,2.9,3,2.3,16.6,0,0,0,0,0,,,,08:14:00,16:27:00,8.22,8.23,16.45,1,1,4,4,-3,0,,,,,,,,,,,,,
2022-11-22,5.2,1.49,2.25,-0.7,,-1,84,69.8,71.5,59,-1.9,-3.5,-3.6,-5.3,9,4.46,5,1,,,101.02,100.55,100.65,100.28,93,92.55,92.65,92.31,,,,,5.4,4,4.1,2.8,15.8,0,0,0,0,0,,,,08:12:00,16:28:00,8.27,8.2,16.47,1,1,4,4,-1,0,,,,,,,,,,,,,
2022-11-21,5.5,1.94,2.15,-1.2,,-3,94,71.8,74,54,-0.3,-2.8,-2.6,-4.9,11,5.75,6.5,2,39,26,101.79,101.5,101.44,101.09,93.71,93.43,93.38,93.06,,,,,3.7,3.2,3.1,2.6,15.8,0,0,0,0,0,,,,08:10:00,16:29:00,8.32,8.17,16.48,1,1,5,5,-2,-1,,,,,,,,,,,,,
2022-11-20,5.6,1.78,0.5,-4.6,,-4,94,59.5,67.5,41,-0.8,-5.6,-6.6,-12.4,14,7.62,7,0,32,29,101.87,101.71,101.73,101.58,93.77,93.61,93.62,93.48,,,,,3.6,3.1,3.2,2.8,17.5,0,0,0,0,0,,,,08:09:00,16:31:00,8.37,8.15,16.52,1,1,5,5,-1,0,,,,,,,,,,,,,
2022-11-19,4.2,-4.14,-4.15,-12.5,,-16,62,46.8,45,28,-11,-14.4,-14.6,-18.1,15,7.12,9,3,36,26,102.6,101.87,102.06,101.53,94.32,93.65,93.85,93.38,,,,,3.9,3.3,3.5,3,22.1,0,0,0,0,0,,,,08:07:00,16:32:00,8.42,8.12,16.53,1,1,3,3,-4,-3,,,,,,,,,,,,,
2022-11-18,-1.8,-6.1,-5.95,-10.1,,-14,68,53.1,53.5,39,-12.7,-14.3,-14.1,-15.4,21,11.04,12,3,35,31,103.19,102.96,102.94,102.69,94.8,94.63,94.6,94.4,,,,,4.2,3.1,3.4,2.6,23.9,0,0,0,0,0,,,,08:05:00,16:33:00,8.47,8.08,16.55,1,1,-2,-2,-12,-12,,,,,,,,,,,,,
2022-11-17,-9.1,-11.97,-12.85,-16.6,,-20,82,71.6,69.5,57,-14,-16.1,-16.4,-18.8,14,8.12,9,4,45,34,105.06,104.33,104.13,103.21,96.5,95.81,95.65,94.81,,,,,3.3,2.8,2.7,2.1,30.9,0,0,0,0,0,,,,08:03:00,16:35:00,8.53,8.05,16.58,1,1,-7,-7,-12,-7,,,,,,,,,,,,,
2022-11-16,-0.3,-5.06,-5.8,-11.3,,-19,79,71.5,70.5,62,-4,-9.4,-9.8,-15.7,26,18.38,15.5,5,47,1,104.98,104.23,104.34,103.69,96.46,95.87,95.95,95.44,,,,,3,2.4,2.5,2.1,23.8,0,0,0,0,0.2,,,,08:01:00,16:36:00,8.58,8.02,16.6,,,-4,-4,-15,-15,,,,,,,,,,,,,
2022-11-15,4,0.14,-0.45,-4.9,,-6,89,71.1,72,55,-3.1,-4.7,-4.9,-6.7,23,12.04,13.5,4,37,31,103.76,103.25,103.28,102.81,95.49,95,95.02,94.56,,,,,3.6,3,3.1,2.7,18.4,0,0,0,0,0,,,,08:00:00,16:38:00,8.63,8,16.63,1,1,3,4,-2,-2,,,,,,,,,,,,,
2022-11-14,3.1,-1.59,-1.49,-6.1,,-7,92,78.5,76,60,-3.7,-5,-5.2,-6.8,14,6.96,8,2,,,103.1,102.88,102.77,102.45,94.82,94.65,94.54,94.26,,,,,4.5,3.1,3.5,2.6,19.5,0,0,0,0,0.4,,,,07:58:00,16:39:00,8.68,7.97,16.65,1,1,3,3,-7,-2,,,,,,,,,,,,,
2022-11-13,1.7,-3.97,-4.35,-10.4,,-12,91,76.8,74,57,-3.9,-7.6,-7.8,-11.7,12,7.04,7,2,,,102.42,102.27,102.27,102.13,94.23,94.04,94.08,93.92,,,,,3.7,2.9,3,2.4,22.4,0,0,0,0,0,,,,07:56:00,16:41:00,8.75,7.93,16.68,1,1,2,2,-3,-1,,,,,,,,,,,,,
2022-11-12,1.6,-3.56,-3.25,-8.1,,-10,89,78.5,79.5,70,-3,-6.8,-7.4,-11.8,11,5.67,6,1,,,102.19,102.1,102.11,102.02,93.98,93.88,93.9,93.82,,,,,4.5,3.6,3.6,2.8,21.2,0,0,0,0,0,,,,07:54:00,16:42:00,8.8,7.9,16.7,1,1,-1,0,-11,-10,,,,,,,,,,,,,
2022-11-11,-3.8,-10.85,-10.75,-17.7,,-20,84,75.2,72,60,-10.2,-14.5,-14.9,-19.6,7,3.58,4.5,2,,,102.6,102.4,102.38,102.15,94.19,94.03,94.03,93.86,,,,,5.1,4.4,4.3,3.6,28.8,0,0,0,0,0,,,,07:52:00,16:44:00,8.87,7.87,16.73,1,1,-9,-7,-11,-10,,,,,,,,,,,,,
